Date,PT100Mean,PT100STD,IGMean,IGSTD
2025/03/20 14:37:48,114.2,164.7,63.0,0.0
2025/03/20 14:37:59,115.1,165.0,63.0,0.0
2025/03/20 14:38:10,112.3,155.7,63.0,0.0
2025/03/20 14:38:21,114.2,164.5,63.0,0.0
2025/03/20 14:38:32,113.2,159.5,63.0,0.0
2025/03/20 14:38:43,117.1,170.0,63.0,0.0
2025/03/20 14:38:54,120.8,174.1,63.0,0.0
2025/03/20 14:39:05,116.8,169.4,63.0,0.0
2025/03/20 14:39:16,118.8,171.8,63.0,0.0
2025/03/20 14:39:27,121.0,173.1,63.0,0.0
2025/03/20 14:39:39,123.2,177.3,63.0,0.0
2025/03/20 14:39:50,114.7,160.9,63.0,0.0
2025/03/20 14:40:01,121.6,173.9,63.0,0.0
2025/03/20 14:40:12,112.1,155.5,63.0,0.0
2025/03/20 14:40:23,120.0,173.3,63.0,0.0
2025/03/20 14:40:35,122.6,176.7,63.0,0.0
2025/03/20 14:40:46,127.0,187.4,63.0,0.0
2025/03/20 14:40:57,111.9,155.4,63.0,0.0
2025/03/20 14:41:08,117.8,170.7,63.0,0.0
2025/03/20 14:41:19,116.9,169.8,63.0,0.0
2025/03/20 14:41:30,121.1,173.1,63.0,0.0
2025/03/20 14:41:41,121.9,174.0,63.0,0.0
2025/03/20 14:41:52,118.3,170.8,63.0,0.0
2025/03/20 14:42:03,122.3,174.1,63.0,0.0
2025/03/20 14:42:14,114.0,165.0,63.0,0.0
2025/03/20 14:42:26,114.0,164.4,63.0,0.0
2025/03/20 14:42:37,113.9,160.0,63.0,0.0
2025/03/20 14:42:48,109.2,154.1,63.0,0.0
2025/03/20 14:42:59,117.2,170.6,63.0,0.0
2025/03/20 14:43:10,118.5,171.8,63.0,0.0
2025/03/20 14:43:21,117.0,170.4,63.0,0.0
2025/03/20 14:43:32,118.4,171.8,63.0,0.0
2025/03/20 14:43:43,121.0,173.0,63.0,0.0
2025/03/20 14:43:55,118.9,171.9,63.0,0.0
2025/03/20 14:44:07,121.1,173.0,63.0,0.0
2025/03/20 14:44:18,114.7,160.7,63.0,0.0
2025/03/20 14:44:29,121.5,173.7,63.0,0.0
2025/03/20 14:44:40,115.5,165.5,63.0,0.0
2025/03/20 14:44:51,121.7,174.0,63.0,0.0
2025/03/20 14:45:02,117.9,170.7,63.0,0.0
2025/03/20 14:45:13,114.3,161.2,63.0,0.0
2025/03/20 14:45:24,114.9,160.6,63.0,0.0
2025/03/20 14:45:35,123.1,177.5,63.0,0.0
2025/03/20 14:45:46,118.1,171.2,63.0,0.0
2025/03/20 14:45:57,123.1,177.5,63.0,0.0
2025/03/20 14:46:08,117.4,171.3,63.0,0.0
2025/03/20 14:46:21,128.1,189.2,63.0,0.0
2025/03/20 14:46:31,114.0,160.2,63.0,0.0
2025/03/20 14:46:42,111.2,154.6,63.0,0.0
2025/03/20 14:46:53,115.3,161.2,63.0,0.0
2025/03/20 14:47:04,121.2,173.1,63.0,0.0
2025/03/20 14:47:15,114.2,165.0,63.0,0.0
2025/03/20 14:47:26,127.1,187.9,63.0,0.0
2025/03/20 14:47:37,113.8,164.6,63.0,0.0
2025/03/20 14:47:48,118.8,173.0,63.0,0.0
2025/03/20 14:47:59,118.9,173.1,63.0,0.0
2025/03/20 14:48:10,114.2,164.7,63.0,0.0
2025/03/20 14:48:21,113.5,160.1,63.0,0.0
2025/03/20 14:48:32,118.6,171.7,63.0,0.0
2025/03/20 14:48:44,120.9,173.0,63.0,0.0
2025/03/20 14:48:55,128.8,188.1,63.0,0.0
2025/03/20 14:49:05,120.3,173.7,63.0,0.0
2025/03/20 14:49:16,114.0,164.8,63.0,0.0
2025/03/20 14:49:27,112.7,155.5,63.0,0.0
2025/03/20 14:49:38,118.4,171.2,63.0,0.0
2025/03/20 14:49:49,111.3,154.5,63.0,0.0
2025/03/20 14:50:00,115.3,161.2,63.0,0.0
2025/03/20 14:50:11,114.0,164.8,63.0,0.0
2025/03/20 14:50:22,128.9,188.4,63.0,0.0
2025/03/20 14:50:35,123.7,177.6,63.0,0.0
2025/03/20 14:50:46,122.1,174.3,63.0,0.0
2025/03/20 14:50:57,123.9,176.0,63.0,0.0
2025/03/20 14:51:08,114.1,160.9,63.0,0.0
2025/03/20 14:51:19,123.8,175.9,63.0,0.0
2025/03/20 14:51:30,127.9,187.8,63.0,0.0
2025/03/20 14:51:41,128.5,184.0,63.0,0.0
2025/03/20 14:51:52,120.3,173.4,63.0,0.0
2025/03/20 14:52:03,120.4,173.9,63.0,0.0
2025/03/20 14:52:14,114.2,165.0,63.0,0.0
2025/03/20 14:52:25,120.9,172.8,63.0,0.0
2025/03/20 14:52:36,128.2,187.3,63.0,0.0
2025/03/20 14:52:47,111.4,155.0,63.0,0.0
2025/03/20 14:52:58,125.5,185.6,63.0,0.0
2025/03/20 14:53:09,120.9,172.9,63.0,0.0
2025/03/20 14:53:20,119.3,172.6,63.0,0.0
2025/03/20 14:53:31,116.8,169.9,63.0,0.0
2025/03/20 14:53:44,128.2,188.9,63.0,0.0
2025/03/20 14:53:55,121.9,173.2,63.0,0.0
2025/03/20 14:54:06,116.7,170.0,63.0,0.0
2025/03/20 14:54:17,113.2,165.3,63.0,0.0
2025/03/20 14:54:29,128.4,187.4,63.0,0.0
2025/03/20 14:54:40,129.3,181.7,63.0,0.0
2025/03/20 14:54:51,115.3,161.4,63.0,0.0
2025/03/20 14:55:02,121.1,172.9,63.0,0.0
2025/03/20 14:55:13,125.8,180.1,63.0,0.0
2025/03/20 14:55:24,128.6,187.2,63.0,0.0
2025/03/20 14:55:35,128.6,189.3,63.0,0.0
