Date,RTD1,RTD1V,RTD2,RTD2V,IG,IGV,TC2,TC2V
2022/10/16 00:11:20,165.9,3.325,210.3,3.325,8.05E-12,0.005,1.04E-04,0.016
2022/10/16 00:11:31,165.9,3.325,210.3,3.325,7.93E-12,0.005,1.04E-04,0.015
2022/10/16 00:11:42,165.9,3.325,210.3,3.325,7.85E-12,0.005,1.04E-04,0.015
2022/10/16 00:11:53,165.9,3.325,210.3,3.325,7.95E-12,0.005,1.04E-04,0.015
2022/10/16 00:12:04,165.9,3.325,210.3,3.325,8.07E-12,0.006,1.04E-04,0.016
2022/10/16 00:12:15,165.9,3.325,210.3,3.325,8.05E-12,0.005,1.04E-04,0.016
2022/10/16 00:12:26,165.9,3.325,210.3,3.325,8.03E-12,0.005,1.04E-04,0.015
2022/10/16 00:12:37,165.9,3.325,210.3,3.325,8.03E-12,0.005,1.04E-04,0.015
2022/10/16 00:12:48,165.9,3.325,210.3,3.325,8.34E-12,0.006,1.03E-04,0.014
2022/10/16 00:12:58,165.9,3.325,210.3,3.325,8.15E-12,0.006,1.04E-04,0.016
2022/10/16 00:13:09,165.9,3.325,210.3,3.325,7.99E-12,0.005,1.04E-04,0.016
2022/10/16 00:13:20,165.9,3.325,210.3,3.325,8.23E-12,0.006,1.04E-04,0.016
2022/10/16 00:13:31,165.9,3.325,210.3,3.325,8.07E-12,0.006,1.04E-04,0.015
2022/10/16 00:13:42,165.9,3.325,210.3,3.325,8.15E-12,0.006,1.04E-04,0.016
2022/10/16 00:13:53,165.9,3.325,210.3,3.325,8.28E-12,0.006,1.04E-04,0.015
2022/10/16 00:14:04,165.9,3.325,210.3,3.325,7.99E-12,0.005,1.04E-04,0.016
2022/10/16 00:14:17,165.9,3.325,210.3,3.325,8.05E-12,0.005,1.04E-04,0.015
2022/10/16 00:14:28,165.9,3.325,210.3,3.325,8.05E-12,0.005,1.04E-04,0.016
2022/10/16 00:14:39,165.9,3.325,210.3,3.325,8.13E-12,0.006,1.05E-04,0.020
2022/10/16 00:14:50,165.9,3.325,210.3,3.325,8.40E-12,0.007,1.04E-04,0.015
2022/10/16 00:15:01,165.9,3.325,210.3,3.325,8.01E-12,0.005,1.04E-04,0.018
2022/10/16 00:15:12,165.9,3.325,210.3,3.325,8.24E-12,0.006,1.03E-04,0.015
