Date,RTD1,RTD1V,RTD2,RTD2V,IG,IGV,TC2,TC2V
2025/03/20 14:11:32,-223.5,0.385,210.3,3.325,4.96E-11,0.205,2.00E-01,3.300
2025/03/20 14:11:43,-221.8,0.399,210.3,3.325,4.96E-11,0.205,2.00E-01,3.300
2025/03/20 14:11:55,-224.1,0.381,210.3,3.325,4.96E-11,0.205,2.00E-01,3.300
2025/03/20 14:12:06,-225.8,0.368,210.3,3.325,4.96E-11,0.205,2.00E-01,3.300
2025/03/20 14:12:17,-222.7,0.392,210.3,3.325,4.96E-11,0.205,2.00E-01,3.300
2025/03/20 14:12:28,-222.9,0.390,210.3,3.325,4.96E-11,0.205,2.00E-01,3.300
2025/03/20 14:12:38,-221.4,0.402,210.3,3.325,4.96E-11,0.205,2.00E-01,3.300
2025/03/20 14:12:49,-225.7,0.369,210.3,3.325,4.96E-11,0.205,2.00E-01,3.300
