Date,RTD1,RTD1V,RTD2,RTD2V,IG,IGV,TC2,TC2V
2025/03/19 14:50:49,-246.9,0.204,210.3,3.325,4.96E-11,0.205,7.94E+05,9.900
2025/03/19 14:51:02,-231.7,0.322,210.3,3.325,4.96E-11,0.205,7.94E+05,9.900
2025/03/19 14:51:13,-228.6,0.346,210.3,3.325,4.96E-11,0.205,7.94E+05,9.900
2025/03/19 14:51:24,-229.7,0.338,210.3,3.325,4.96E-11,0.205,7.94E+05,9.900
2025/03/19 14:51:35,-24.6,1.931,210.3,3.325,4.96E-11,0.205,7.94E+05,9.900
2025/03/19 14:51:46,-52.6,1.714,210.3,3.325,4.96E-11,0.205,7.94E+05,9.900
2025/03/19 14:51:57,47.7,2.493,210.3,3.325,4.96E-11,0.205,7.94E+05,9.900
2025/03/19 14:52:08,-231.8,0.322,210.3,3.325,4.96E-11,0.205,7.94E+05,9.900
2025/03/19 14:52:19,-233.4,0.309,210.3,3.325,4.96E-11,0.205,7.94E+05,9.900
2025/03/19 14:52:30,-229.1,0.342,210.3,3.325,4.96E-11,0.205,7.94E+05,9.900
2025/03/19 14:52:41,-3.9,2.092,210.3,3.325,4.96E-11,0.205,7.94E+05,9.900
2025/03/19 14:52:52,-227.7,0.353,210.3,3.325,4.96E-11,0.205,7.94E+05,9.900
2025/03/19 14:53:03,-232.2,0.318,210.3,3.325,4.96E-11,0.205,7.94E+05,9.900
2025/03/19 14:53:14,-227.8,0.352,210.3,3.325,4.96E-11,0.205,7.94E+05,9.900
2025/03/19 14:53:25,-228.8,0.345,210.3,3.325,4.96E-11,0.205,7.94E+05,9.900
2025/03/19 14:53:36,-225.4,0.371,210.3,3.325,4.96E-11,0.205,7.94E+05,9.900
2025/03/19 14:53:47,-228.4,0.348,210.3,3.325,4.96E-11,0.205,7.94E+05,9.900
2025/03/19 14:53:59,-229.1,0.342,210.3,3.325,4.96E-11,0.205,7.94E+05,9.900
2025/03/19 14:54:10,-229.9,0.336,210.3,3.325,4.96E-11,0.205,7.94E+05,9.900
2025/03/19 14:54:21,-232.1,0.319,210.3,3.325,4.96E-11,0.205,7.94E+05,9.900
2025/03/19 14:54:33,-233.1,0.311,210.3,3.325,4.96E-11,0.205,7.94E+05,9.900
2025/03/19 14:54:44,-227.4,0.356,210.3,3.325,4.96E-11,0.205,7.94E+05,9.900
2025/03/19 14:54:55,-224.9,0.375,210.3,3.325,8.67E-06,1.964,7.94E+05,9.900
2025/03/19 14:55:06,-226.7,0.361,210.3,3.325,4.24E-09,0.829,7.94E+05,9.900
2025/03/19 14:55:17,-228.5,0.347,210.3,3.325,9.28E-07,1.661,7.94E+05,9.900
2025/03/19 14:55:28,-231.9,0.320,210.3,3.325,9.28E-07,1.661,7.94E+05,9.900
2025/03/19 14:55:39,-230.4,0.332,210.3,3.325,4.96E-11,0.205,7.94E+05,9.900
2025/03/19 14:55:50,-232.6,0.315,210.3,3.325,4.96E-11,0.205,7.94E+05,9.900
