Date,PT100Mean,PT100STD,IGMean,IGSTD
2025/03/20 12:16:53,113.5,160.2,63.0,0.0
2025/03/20 12:17:04,113.8,160.4,63.0,0.0
2025/03/20 12:17:15,113.9,159.3,63.0,0.0
2025/03/20 12:17:26,120.6,174.1,63.0,0.0
2025/03/20 12:17:37,117.5,170.2,63.0,0.0
2025/03/20 12:17:48,114.3,164.2,63.0,0.0
2025/03/20 12:18:00,125.5,185.2,63.0,0.0
2025/03/20 12:18:11,126.3,185.7,63.0,0.0
2025/03/20 12:18:22,105.2,147.3,63.0,0.0
2025/03/20 12:18:33,123.4,176.9,63.0,0.0
2025/03/20 12:18:44,112.3,161.4,63.0,0.0
2025/03/20 12:18:55,117.3,169.5,63.0,0.0
2025/03/20 12:19:06,123.2,176.9,63.0,0.0
2025/03/20 12:19:17,119.3,172.3,63.0,0.0
2025/03/20 12:19:28,109.6,153.7,63.0,0.0
2025/03/20 12:19:39,124.9,178.8,63.0,0.0
2025/03/20 12:19:50,114.3,160.6,63.0,0.0
2025/03/20 12:20:03,123.3,176.9,63.0,0.0
2025/03/20 12:20:14,123.6,177.6,63.0,0.0
2025/03/20 12:20:25,114.2,164.7,63.0,0.0
2025/03/20 12:20:36,119.3,172.8,63.0,0.0
2025/03/20 12:20:47,117.2,169.3,63.0,0.0
2025/03/20 12:20:58,100.4,137.2,63.0,0.0
2025/03/20 12:21:09,123.3,176.8,63.0,0.0
2025/03/20 12:21:20,126.8,187.2,63.0,0.0
2025/03/20 12:21:31,117.6,170.2,63.0,0.0
2025/03/20 12:21:42,111.5,154.1,63.0,0.0
2025/03/20 12:21:53,117.1,169.1,63.0,0.0
2025/03/20 12:22:04,116.8,169.5,63.0,0.0
2025/03/20 12:22:15,113.6,159.5,63.0,0.0
2025/03/20 12:22:26,126.0,185.7,63.0,0.0
2025/03/20 12:22:37,114.0,165.1,63.0,0.0
2025/03/20 12:22:48,118.9,171.5,63.0,0.0
2025/03/20 12:23:00,110.7,158.1,63.0,0.0
2025/03/20 12:23:11,112.3,162.2,63.0,0.0
2025/03/20 12:23:22,123.1,176.7,63.0,0.0
2025/03/20 12:23:33,114.3,164.2,63.0,0.0
2025/03/20 12:23:43,123.8,178.2,63.0,0.0
2025/03/20 12:23:54,124.9,178.9,63.0,0.0
2025/03/20 12:24:05,122.8,176.4,63.0,0.0
2025/03/20 12:24:16,116.9,170.6,63.0,0.0
2025/03/20 12:24:27,123.2,176.8,63.0,0.0
2025/03/20 12:24:38,122.7,176.4,63.0,0.0
2025/03/20 12:24:51,117.6,170.8,63.0,0.0
2025/03/20 12:25:02,112.7,162.1,63.0,0.0
2025/03/20 12:25:13,123.8,177.9,63.0,0.0
2025/03/20 12:25:24,126.0,185.3,63.0,0.0
2025/03/20 12:25:35,113.9,164.6,63.0,0.0
2025/03/20 12:25:46,118.8,171.5,63.0,0.0
2025/03/20 12:25:57,118.9,171.7,63.0,0.0
2025/03/20 12:26:08,119.4,173.2,63.0,0.0
2025/03/20 12:26:19,119.3,172.6,63.0,0.0
2025/03/20 12:26:30,107.2,148.2,63.0,0.0
2025/03/20 12:26:41,117.3,169.7,63.0,0.0
2025/03/20 12:26:52,119.2,171.7,63.0,0.0
2025/03/20 12:27:03,114.7,164.8,63.0,0.0
2025/03/20 12:27:14,111.1,153.8,63.0,0.0
2025/03/20 12:27:25,117.5,170.4,63.0,0.0
2025/03/20 12:27:36,117.7,171.5,63.0,0.0
2025/03/20 12:27:47,126.4,186.8,63.0,0.0
2025/03/20 12:27:59,113.9,164.3,63.0,0.0
2025/03/20 12:28:11,117.1,169.8,63.0,0.0
2025/03/20 12:28:22,119.0,171.8,63.0,0.0
2025/03/20 12:28:33,118.1,170.5,63.0,0.0
2025/03/20 12:28:44,110.8,158.0,63.0,0.0
2025/03/20 12:28:55,109.4,153.7,63.0,0.0
2025/03/20 12:29:06,113.8,164.2,63.0,0.0
2025/03/20 12:29:17,119.2,173.4,63.0,0.0
2025/03/20 12:29:28,126.5,186.4,63.0,0.0
2025/03/20 12:29:39,118.5,171.0,63.0,0.0
2025/03/20 12:29:50,117.4,170.0,63.0,0.0
2025/03/20 12:30:01,119.4,172.3,63.0,0.0
2025/03/20 12:30:12,114.1,159.8,63.0,0.0
2025/03/20 12:30:23,114.6,164.5,63.0,0.0
2025/03/20 12:30:34,118.7,172.5,63.0,0.0
2025/03/20 12:30:45,119.2,171.8,63.0,0.0
2025/03/20 12:30:56,117.2,170.4,63.0,0.0
2025/03/20 12:31:07,117.6,170.3,63.0,0.0
2025/03/20 12:31:18,121.5,173.2,63.0,0.0
2025/03/20 12:31:29,113.8,164.5,63.0,0.0
2025/03/20 12:31:40,119.6,172.4,63.0,0.0
2025/03/20 12:31:51,125.9,185.4,63.0,0.0
2025/03/20 12:32:02,109.3,153.9,63.0,0.0
2025/03/20 12:32:13,117.4,170.6,63.0,0.0
2025/03/20 12:32:24,109.7,152.0,63.0,0.0
2025/03/20 12:32:35,123.4,177.6,63.0,0.0
2025/03/20 12:32:46,122.0,173.3,63.0,0.0
2025/03/20 12:32:57,118.1,170.5,63.0,0.0
2025/03/20 12:33:08,118.7,171.5,63.0,0.0
2025/03/20 12:33:19,117.7,170.6,63.0,0.0
2025/03/20 12:33:30,126.6,186.9,63.0,0.0
2025/03/20 12:33:41,113.7,164.6,63.0,0.0
2025/03/20 12:33:52,117.1,170.2,63.0,0.0
2025/03/20 12:34:03,125.9,185.3,63.0,0.0
2025/03/20 12:34:14,114.4,164.4,63.0,0.0
2025/03/20 12:34:25,123.4,177.0,63.0,0.0
2025/03/20 12:34:36,122.9,176.8,63.0,0.0
2025/03/20 12:34:47,123.4,177.0,63.0,0.0
2025/03/20 12:34:58,111.2,153.9,63.0,0.0
2025/03/20 12:35:09,123.1,177.1,63.0,0.0
2025/03/20 12:35:20,115.6,166.0,63.0,0.0
2025/03/20 12:35:31,123.9,178.5,63.0,0.0
2025/03/20 12:35:42,105.2,147.4,63.0,0.0
2025/03/20 12:35:53,127.4,187.2,63.0,0.0
2025/03/20 12:36:04,114.0,164.2,63.0,0.0
2025/03/20 12:36:15,113.7,160.4,63.0,0.0
2025/03/20 12:36:26,113.6,159.4,63.0,0.0
2025/03/20 12:36:37,117.1,169.4,63.0,0.0
2025/03/20 12:36:48,118.9,172.2,63.0,0.0
2025/03/20 12:36:59,123.1,177.0,63.0,0.0
2025/03/20 12:37:10,111.0,158.2,63.0,0.0
2025/03/20 12:37:21,113.7,159.5,63.0,0.0
2025/03/20 12:37:32,110.7,158.3,63.0,0.0
2025/03/20 12:37:43,126.9,187.5,63.0,0.0
2025/03/20 12:37:54,106.6,147.8,63.0,0.0
2025/03/20 12:38:05,117.4,170.5,63.0,0.0
2025/03/20 12:38:16,106.9,147.9,63.0,0.0
2025/03/20 12:38:27,123.2,177.0,63.0,0.0
2025/03/20 12:38:38,117.1,169.3,63.0,0.0
2025/03/20 12:38:49,118.3,171.9,63.0,0.0
2025/03/20 12:39:00,120.5,174.1,63.0,0.0
2025/03/20 12:39:10,121.0,172.7,63.0,0.0
2025/03/20 12:39:21,118.0,170.7,63.0,0.0
2025/03/20 12:39:32,108.4,147.3,63.0,0.0
2025/03/20 12:39:43,115.1,165.3,63.0,0.0
2025/03/20 12:39:54,118.7,171.1,63.0,0.0
2025/03/20 12:40:05,113.9,164.1,63.0,0.0
2025/03/20 12:40:16,109.8,152.0,63.0,0.0
2025/03/20 12:40:29,109.8,152.3,63.0,0.0
2025/03/20 12:40:40,109.8,152.3,63.0,0.0
2025/03/20 12:40:51,113.8,160.8,63.0,0.0
2025/03/20 12:41:02,118.9,171.8,63.0,0.0
2025/03/20 12:41:13,107.1,147.9,63.0,0.0
2025/03/20 12:41:24,121.4,172.7,63.0,0.0
2025/03/20 12:41:35,117.3,170.0,63.0,0.0
2025/03/20 12:41:46,123.0,176.9,63.0,0.0
2025/03/20 12:41:57,123.4,177.3,63.0,0.0
2025/03/20 12:42:08,118.9,172.0,63.0,0.0
2025/03/20 12:42:19,118.0,171.2,63.0,0.0
2025/03/20 12:42:30,117.4,170.5,63.0,0.0
2025/03/20 12:42:41,105.6,147.9,63.0,0.0
2025/03/20 12:42:52,116.9,170.5,63.0,0.0
2025/03/20 12:43:04,118.6,172.7,63.0,0.0
2025/03/20 12:43:15,117.3,170.2,63.0,0.0
2025/03/20 12:43:26,117.6,170.2,63.0,0.0
2025/03/20 12:43:37,123.1,177.0,63.0,0.0
2025/03/20 12:43:48,121.3,172.8,63.0,0.0
2025/03/20 12:43:59,117.8,171.8,63.0,0.0
2025/03/20 12:44:10,123.0,176.8,63.0,0.0
2025/03/20 12:44:21,114.8,164.9,63.0,0.0
2025/03/20 12:44:32,114.0,164.1,63.0,0.0
2025/03/20 12:44:43,118.8,171.6,63.0,0.0
2025/03/20 12:44:54,113.9,164.1,63.0,0.0
2025/03/20 12:45:05,114.4,164.4,63.0,0.0
2025/03/20 12:45:16,113.8,164.6,63.0,0.0
2025/03/20 12:45:27,122.7,176.4,63.0,0.0
2025/03/20 12:45:38,106.8,147.9,63.0,0.0
2025/03/20 12:45:49,105.8,145.9,63.0,0.0
2025/03/20 12:46:00,123.3,177.1,63.0,0.0
2025/03/20 12:46:11,119.0,173.3,63.0,0.0
2025/03/20 12:46:22,121.6,172.9,63.0,0.0
2025/03/20 12:46:33,117.5,170.6,63.0,0.0
2025/03/20 12:46:44,126.4,186.2,63.0,0.0
2025/03/20 12:46:55,113.6,164.5,63.0,0.0
2025/03/20 12:47:06,117.5,170.0,63.0,0.0
2025/03/20 12:47:17,123.8,178.0,63.0,0.0
2025/03/20 12:47:28,119.3,173.2,63.0,0.0
2025/03/20 12:47:39,118.3,170.9,63.0,0.0
2025/03/20 12:47:50,114.3,164.9,63.0,0.0
2025/03/20 12:48:00,118.8,173.0,63.0,0.0
2025/03/20 12:48:12,121.8,173.8,63.0,0.0
2025/03/20 12:48:23,117.7,171.2,63.0,0.0
2025/03/20 12:48:34,117.2,169.9,63.0,0.0
2025/03/20 12:48:45,109.0,153.6,63.0,0.0
2025/03/20 12:48:56,119.1,172.3,63.0,0.0
2025/03/20 12:49:07,109.1,153.8,63.0,0.0
2025/03/20 12:49:19,127.4,187.4,63.0,0.0
2025/03/20 12:49:30,114.6,164.9,63.0,0.0
2025/03/20 12:49:41,119.2,171.4,63.0,0.0
2025/03/20 12:49:53,107.0,148.1,63.0,0.0
2025/03/20 12:50:04,109.5,154.2,63.0,0.0
2025/03/20 12:50:15,111.0,158.2,63.0,0.0
2025/03/20 12:50:26,117.7,170.9,63.0,0.0
2025/03/20 12:50:37,114.2,160.6,63.0,0.0
2025/03/20 12:50:48,125.7,185.4,63.0,0.0
2025/03/20 12:51:00,115.5,165.8,63.0,0.0
2025/03/20 12:51:11,121.3,172.8,63.0,0.0
