Date,RTD1,RTD2,IG,TC2,IGR
2025/03/19 15:37:21,-273.1,210.3,4.96E-11,2.00E-01
2025/03/19 15:37:33,-273.1,210.3,4.96E-11,2.00E-01
2025/03/19 15:37:44,-273.1,210.3,4.96E-11,2.00E-01
2025/03/19 15:37:55,-273.1,210.3,4.96E-11,2.00E-01
2025/03/19 15:38:06,-273.1,210.3,4.96E-11,2.00E-01
2025/03/19 15:38:17,-273.1,210.3,4.96E-11,2.00E-01
2025/03/19 15:38:28,-273.1,210.3,4.96E-11,2.00E-01
2025/03/19 15:38:39,-273.1,210.3,4.96E-11,2.00E-01
2025/03/19 15:38:50,-273.1,210.3,4.96E-11,2.00E-01
2025/03/19 15:39:01,-273.1,210.3,4.96E-11,2.00E-01
2025/03/19 15:39:12,-273.1,210.3,4.96E-11,2.00E-01
2025/03/19 15:39:23,-273.1,210.3,4.96E-11,2.00E-01
2025/03/19 15:39:34,-273.1,210.3,4.96E-11,2.00E-01
2025/03/19 15:39:45,-273.1,210.3,4.96E-11,2.00E-01
2025/03/19 15:39:57,-273.1,210.3,4.96E-11,2.00E-01
2025/03/19 15:40:08,-273.1,210.3,4.96E-11,2.00E-01
2025/03/19 15:40:19,-273.1,210.3,4.96E-11,2.00E-01
2025/03/19 15:40:30,-273.1,210.3,4.96E-11,2.00E-01
2025/03/19 15:40:41,-273.1,210.3,4.96E-11,2.00E-01
2025/03/19 15:40:52,-273.1,210.3,4.96E-11,2.00E-01
2025/03/19 15:41:03,-273.1,210.3,4.96E-11,2.00E-01
2025/03/19 15:41:14,-273.1,210.3,4.96E-11,2.00E-01
2025/03/19 15:41:25,-273.1,210.3,4.96E-11,2.00E-01
2025/03/19 15:41:38,-273.1,210.3,4.96E-11,2.00E-01
2025/03/19 15:41:50,-273.1,210.3,4.96E-11,2.00E-01
2025/03/19 15:42:01,-273.1,210.3,4.96E-11,2.00E-01
2025/03/19 15:42:12,-273.1,210.3,4.96E-11,2.00E-01
2025/03/19 15:42:24,-273.1,210.3,4.96E-11,2.00E-01
2025/03/19 15:42:35,-273.1,210.3,4.96E-11,2.00E-01
2025/03/19 15:42:46,-273.1,210.3,4.96E-11,2.00E-01
2025/03/19 15:42:57,-273.1,210.3,4.96E-11,2.00E-01
2025/03/19 15:43:08,-273.1,210.3,4.96E-11,2.00E-01
2025/03/19 15:43:19,-273.1,210.3,4.96E-11,2.00E-01
2025/03/19 15:43:31,-273.1,210.3,4.96E-11,2.00E-01
2025/03/19 15:43:42,-273.1,210.3,4.96E-11,2.00E-01
2025/03/19 15:43:53,-273.1,210.3,4.96E-11,2.00E-01
2025/03/19 15:44:04,-273.1,210.3,4.96E-11,2.00E-01
2025/03/19 15:44:15,-273.1,210.3,4.96E-11,2.00E-01
2025/03/19 16:04:55,-273.1,210.3,4.96E-11,2.00E-01
2025/03/19 16:05:07,-273.1,210.3,4.96E-11,2.00E-01
2025/03/19 16:05:18,-273.1,210.3,4.96E-11,2.00E-01
2025/03/19 16:05:30,-273.1,210.3,4.96E-11,2.00E-01
2025/03/19 16:05:41,-273.1,210.3,4.96E-11,2.00E-01
2025/03/19 16:05:52,-273.1,210.3,4.96E-11,2.00E-01
2025/03/19 16:06:04,-273.1,210.3,4.96E-11,2.00E-01
2025/03/19 16:06:15,-273.1,210.3,4.96E-11,2.00E-01
2025/03/19 16:06:26,-273.1,210.3,4.96E-11,2.00E-01
2025/03/19 16:06:37,-273.1,210.3,4.96E-11,2.00E-01
2025/03/19 16:06:48,-273.1,210.3,4.96E-11,2.00E-01
2025/03/19 16:06:59,-273.1,210.3,4.96E-11,2.00E-01
2025/03/19 16:07:10,-273.1,210.3,4.96E-11,2.00E-01
2025/03/19 16:07:22,-273.1,210.3,4.96E-11,2.00E-01
2025/03/19 16:07:33,-273.1,210.3,4.96E-11,2.00E-01
2025/03/19 16:07:44,-273.1,210.3,4.96E-11,2.00E-01
2025/03/19 16:07:55,-273.1,210.3,4.96E-11,2.00E-01
2025/03/19 16:08:06,-273.1,210.3,4.96E-11,2.00E-01
2025/03/19 16:08:17,-273.1,210.3,4.96E-11,2.00E-01
2025/03/19 16:08:28,-273.1,210.3,4.96E-11,2.00E-01
2025/03/19 16:08:39,-273.1,210.3,4.96E-11,2.00E-01
2025/03/19 16:08:50,-273.1,210.3,4.96E-11,2.00E-01
2025/03/19 16:09:01,-273.1,210.3,4.96E-11,2.00E-01
2025/03/19 16:09:12,-273.1,210.3,4.96E-11,2.00E-01
2025/03/19 16:09:23,-273.1,210.3,4.96E-11,2.00E-01
2025/03/19 16:09:34,-273.1,210.3,4.96E-11,2.00E-01
2025/03/19 16:09:45,-273.1,210.3,4.96E-11,2.00E-01
2025/03/19 16:09:56,-273.1,210.3,4.96E-11,2.00E-01
2025/03/19 16:10:07,-273.1,210.3,4.96E-11,2.00E-01
2025/03/19 16:10:18,-273.1,210.3,4.96E-11,2.00E-01
2025/03/19 16:10:29,-273.1,210.3,4.96E-11,2.00E-01
2025/03/19 16:10:41,-273.1,210.3,4.96E-11,2.00E-01
2025/03/19 16:10:52,-273.1,210.3,4.96E-11,2.00E-01
2025/03/19 16:11:03,-273.1,210.3,4.96E-11,2.00E-01
2025/03/19 16:11:14,-273.1,210.3,4.96E-11,2.00E-01
2025/03/19 16:11:26,-273.1,210.3,4.96E-11,2.00E-01
2025/03/19 16:11:37,-273.1,210.3,4.96E-11,2.00E-01
2025/03/19 16:11:48,-273.1,210.3,4.96E-11,2.00E-01
2025/03/19 16:12:03,-273.1,210.3,4.96E-11,2.00E-01
2025/03/19 16:12:14,-273.1,210.3,4.96E-11,2.00E-01
2025/03/19 16:12:25,-273.1,210.3,4.96E-11,2.00E-01
2025/03/19 16:12:36,-273.1,210.3,4.96E-11,2.00E-01
2025/03/19 16:12:47,-273.1,210.3,4.96E-11,2.00E-01
2025/03/19 16:12:58,-273.1,210.3,4.96E-11,2.00E-01
2025/03/19 16:13:10,-273.1,210.3,4.96E-11,2.00E-01
2025/03/19 16:13:21,-273.1,210.3,4.96E-11,2.00E-01
2025/03/19 16:13:32,-273.1,210.3,4.96E-11,2.00E-01
2025/03/19 16:13:42,-273.1,210.3,4.96E-11,2.00E-01
2025/03/19 16:13:54,-273.1,210.3,4.96E-11,2.00E-01
2025/03/19 16:14:05,-273.1,210.3,4.96E-11,2.00E-01
2025/03/19 16:14:16,-273.1,210.3,4.96E-11,2.00E-01
2025/03/19 16:14:27,-273.1,210.3,4.96E-11,2.00E-01
2025/03/19 16:14:38,-273.1,210.3,4.96E-11,2.00E-01
2025/03/19 16:14:49,-273.1,210.3,4.96E-11,2.00E-01
2025/03/19 16:15:00,-273.1,210.3,4.96E-11,2.00E-01
2025/03/19 16:15:11,-273.1,210.3,4.96E-11,2.00E-01
2025/03/19 16:15:22,-273.1,210.3,4.96E-11,2.00E-01
2025/03/19 16:15:33,-273.1,210.3,4.96E-11,2.00E-01
2025/03/19 16:15:44,-273.1,210.3,4.96E-11,2.00E-01
2025/03/19 16:15:55,-273.1,210.3,4.96E-11,2.00E-01
2025/03/19 16:20:23,-273.6,-231.7,-8.00E-12,9.93E-05
Date,RTD1,RTD2,IG,TC2,IGR
2025/03/19 16:22:19,-246.9,210.3,4.96E-11,2.00E-01
