Date,PT100Mean,PT100STD,IGMean,IGSTD
2025/03/19 13:18:11,1023.0,0.0,1023.0,0.0
2025/03/19 13:18:22,1023.0,0.0,1023.0,0.0
2025/03/19 13:18:33,1023.0,0.0,1023.0,0.0
2025/03/19 13:18:44,1023.0,0.0,1023.0,0.0
2025/03/19 13:18:55,1023.0,0.0,1023.0,0.0
2025/03/19 13:19:06,1023.0,0.0,1023.0,0.0
2025/03/19 13:19:18,1023.0,0.0,1023.0,0.0
2025/03/19 13:19:29,1023.0,0.0,1023.0,0.0
2025/03/19 13:19:40,1023.0,0.0,1023.0,0.0
2025/03/19 13:19:51,1023.0,0.0,1023.0,0.0
2025/03/19 13:20:02,1023.0,0.0,1023.0,0.0
2025/03/19 13:20:14,1023.0,0.0,1023.0,0.0
2025/03/19 13:20:25,1023.0,0.0,1023.0,0.0
2025/03/19 13:20:36,1023.0,0.0,1023.0,0.0
2025/03/19 13:20:47,1023.0,0.0,1023.0,0.0
2025/03/19 13:20:58,1023.0,0.0,1023.0,0.0
2025/03/19 13:21:09,1023.0,0.0,1023.0,0.0
2025/03/19 13:21:20,1023.0,0.0,1023.0,0.0
2025/03/19 13:21:31,1023.0,0.0,1023.0,0.0
2025/03/19 13:21:42,1023.0,0.0,1023.0,0.0
2025/03/19 13:21:53,1023.0,0.0,1023.0,0.0
2025/03/19 13:22:04,1023.0,0.0,1023.0,0.0
2025/03/19 13:22:15,1023.0,0.0,1023.0,0.0
2025/03/19 13:22:26,1023.0,0.0,1023.0,0.0
2025/03/19 13:22:37,1023.0,0.0,1023.0,0.0
2025/03/19 13:22:48,1023.0,0.0,1023.0,0.0
2025/03/19 13:22:59,1023.0,0.0,1023.0,0.0
2025/03/19 13:23:11,1023.0,0.0,1023.0,0.0
2025/03/19 13:23:22,1023.0,0.0,1023.0,0.0
2025/03/19 13:23:33,1023.0,0.0,1023.0,0.0
2025/03/19 13:23:44,1023.0,0.0,1023.0,0.0
2025/03/19 13:23:55,1023.0,0.0,1023.0,0.0
2025/03/19 13:24:06,1023.0,0.0,1023.0,0.0
2025/03/19 13:24:17,1023.0,0.0,1023.0,0.0
2025/03/19 13:24:28,1023.0,0.0,1023.0,0.0
2025/03/19 13:24:39,1023.0,0.0,1023.0,0.0
2025/03/19 13:24:50,1023.0,0.0,1023.0,0.0
2025/03/19 13:25:01,1023.0,0.0,1023.0,0.0
2025/03/19 13:25:12,1023.0,0.0,1023.0,0.0
2025/03/19 13:25:23,1023.0,0.0,1023.0,0.0
2025/03/19 13:25:34,1023.0,0.0,1023.0,0.0
2025/03/19 13:25:45,1023.0,0.0,1023.0,0.0
2025/03/19 13:25:56,1023.0,0.0,1023.0,0.0
2025/03/19 13:26:07,1023.0,0.0,1023.0,0.0
2025/03/19 13:26:18,1023.0,0.0,1023.0,0.0
2025/03/19 13:26:29,1023.0,0.0,1023.0,0.0
