Date,PT100Mean,PT100STD,IGMean,IGSTD
2025/03/19 10:54:13,1023.0,0.0,1023.0,0.0
2025/03/19 10:54:24,1023.0,0.0,1023.0,0.0
2025/03/19 10:54:35,1023.0,0.0,1023.0,0.0
Date,PT100Mean,PT100STD,IGMean,IGSTD
2025/03/19 10:54:38,1023.0,0.0,1023.0,0.0
2025/03/19 10:54:49,1023.0,0.0,1023.0,0.0
2025/03/19 10:55:00,1023.0,0.0,1023.0,0.0
2025/03/19 10:55:11,1023.0,0.0,1023.0,0.0
2025/03/19 10:55:22,1023.0,0.0,1023.0,0.0
