Date,PT100Mean,PT100STD,IGMean,IGSTD
2025/03/19 15:37:21,0.0,0.0,63.0,0.0
2025/03/19 15:37:33,0.0,0.0,63.0,0.0
2025/03/19 15:37:44,0.0,0.0,63.0,0.0
2025/03/19 15:37:55,0.0,0.0,63.0,0.0
2025/03/19 15:38:06,0.0,0.0,63.0,0.0
2025/03/19 15:38:17,0.0,0.0,63.0,0.0
2025/03/19 15:38:28,0.0,0.0,63.0,0.0
2025/03/19 15:38:39,0.0,0.0,63.0,0.0
2025/03/19 15:38:50,0.0,0.0,63.0,0.0
2025/03/19 15:39:01,0.0,0.0,63.0,0.0
2025/03/19 15:39:12,0.0,0.0,63.0,0.0
2025/03/19 15:39:23,0.0,0.0,63.0,0.0
2025/03/19 15:39:34,0.0,0.0,63.0,0.0
2025/03/19 15:39:45,0.0,0.0,63.0,0.0
2025/03/19 15:39:57,0.0,0.0,63.0,0.0
2025/03/19 15:40:08,0.0,0.0,63.0,0.0
2025/03/19 15:40:19,0.0,0.0,63.0,0.0
2025/03/19 15:40:30,0.0,0.0,63.0,0.0
2025/03/19 15:40:41,0.0,0.0,63.0,0.0
2025/03/19 15:40:52,0.0,0.0,63.0,0.0
2025/03/19 15:41:03,0.0,0.0,63.0,0.0
2025/03/19 15:41:14,0.0,0.0,63.0,0.0
2025/03/19 15:41:25,0.0,0.0,63.0,0.0
2025/03/19 15:41:38,0.0,0.0,63.0,0.0
2025/03/19 15:41:50,0.0,0.0,63.0,0.0
2025/03/19 15:42:01,0.0,0.0,63.0,0.0
2025/03/19 15:42:12,0.0,0.0,63.0,0.0
2025/03/19 15:42:24,0.0,0.0,63.0,0.0
2025/03/19 15:42:35,0.0,0.0,63.0,0.0
2025/03/19 15:42:46,0.0,0.0,63.0,0.0
2025/03/19 15:42:57,0.0,0.0,63.0,0.0
2025/03/19 15:43:08,0.0,0.0,63.0,0.0
2025/03/19 15:43:19,0.0,0.0,63.0,0.0
2025/03/19 15:43:31,0.0,0.0,63.0,0.0
2025/03/19 15:43:42,0.0,0.0,63.0,0.0
2025/03/19 15:43:53,0.0,0.0,63.0,0.0
2025/03/19 15:44:04,0.0,0.0,63.0,0.0
2025/03/19 15:44:15,0.0,0.0,63.0,0.0
2025/03/19 15:44:26,102.2,135.5,63.0,0.0
2025/03/19 15:44:37,114.9,168.1,63.0,0.0
2025/03/19 15:44:48,97.0,128.9,63.0,0.0
2025/03/19 15:44:59,105.7,142.7,63.0,0.0
2025/03/19 15:45:10,109.0,156.9,63.0,0.0
2025/03/19 15:45:21,97.0,128.7,63.0,0.0
2025/03/19 15:45:32,109.4,156.9,63.0,0.0
2025/03/19 15:45:43,102.0,144.5,63.0,0.0
2025/03/19 15:45:54,102.3,140.5,63.0,0.0
2025/03/19 15:46:05,98.5,129.6,63.0,0.0
2025/03/19 15:46:16,108.9,156.9,63.0,0.0
2025/03/19 15:46:27,109.2,156.7,63.0,0.0
2025/03/19 15:46:38,111.5,160.4,63.0,0.0
2025/03/19 15:46:49,109.6,157.2,63.0,0.0
2025/03/19 15:47:02,111.3,158.3,63.0,0.0
2025/03/19 15:47:13,102.0,139.4,63.0,0.0
2025/03/19 15:47:24,108.9,156.6,63.0,0.0
2025/03/19 15:47:35,107.1,147.3,63.0,0.0
2025/03/19 15:47:46,102.2,135.3,63.0,0.0
2025/03/19 15:47:57,109.8,157.5,63.0,0.0
2025/03/19 15:48:08,108.7,156.4,63.0,0.0
2025/03/19 15:48:19,108.7,156.4,63.0,0.0
2025/03/19 15:48:30,109.5,157.2,63.0,0.0
2025/03/19 15:48:41,102.1,135.1,63.0,0.0
2025/03/19 15:48:52,106.1,146.8,63.0,0.0
2025/03/19 15:49:03,100.8,139.3,63.0,0.0
2025/03/19 15:49:14,109.0,156.8,63.0,0.0
2025/03/19 15:49:25,111.8,161.3,63.0,0.0
2025/03/19 15:49:37,114.7,167.6,63.0,0.0
2025/03/19 15:49:48,113.8,164.9,63.0,0.0
2025/03/19 15:49:59,72.1,148.2,63.0,0.0
2025/03/19 15:50:10,100.9,140.0,63.0,0.0
2025/03/19 15:50:21,114.5,167.1,63.0,0.0
2025/03/19 15:50:32,99.0,130.5,63.0,0.0
2025/03/19 15:50:43,108.7,156.5,63.0,0.0
2025/03/19 15:50:54,105.9,143.0,63.0,0.0
2025/03/19 15:51:05,111.1,159.3,63.0,0.0
2025/03/19 15:51:16,95.8,126.6,63.0,0.0
2025/03/19 15:51:28,114.7,167.4,63.0,0.0
2025/03/19 15:51:39,102.2,135.6,63.0,0.0
2025/03/19 15:51:50,114.5,166.7,63.0,0.0
2025/03/19 15:52:02,114.0,165.5,63.0,0.0
2025/03/19 15:52:14,111.1,159.4,63.0,0.0
2025/03/19 15:52:25,102.2,144.8,63.0,0.0
2025/03/19 15:52:36,106.0,146.0,63.0,0.0
2025/03/19 15:52:48,104.4,145.1,63.0,0.0
2025/03/19 15:52:59,101.9,139.9,63.0,0.0
2025/03/19 15:53:10,110.0,157.8,63.0,0.0
2025/03/19 15:53:21,110.1,158.3,63.0,0.0
2025/03/19 15:53:32,101.0,140.2,63.0,0.0
2025/03/19 15:53:44,112.0,161.7,63.0,0.0
2025/03/19 15:53:56,109.5,156.9,63.0,0.0
2025/03/19 15:54:07,103.1,140.9,63.0,0.0
2025/03/19 15:54:18,100.8,138.9,63.0,0.0
2025/03/19 15:54:29,98.8,130.3,63.0,0.0
2025/03/19 15:54:40,97.3,127.4,63.0,0.0
2025/03/19 15:54:51,109.2,156.8,63.0,0.0
2025/03/19 15:55:02,114.8,167.5,63.0,0.0
2025/03/19 15:55:13,97.5,129.3,63.0,0.0
2025/03/19 15:55:24,97.0,128.8,63.0,0.0
2025/03/19 15:55:35,109.1,156.8,63.0,0.0
2025/03/19 15:55:46,107.2,147.5,63.0,0.0
2025/03/19 15:55:57,114.9,168.0,63.0,0.0
2025/03/19 15:56:08,105.9,142.9,63.0,0.0
2025/03/19 15:56:19,97.9,130.1,63.0,0.0
2025/03/19 15:56:31,108.8,156.7,63.0,0.0
2025/03/19 15:56:42,111.9,161.6,63.0,0.0
2025/03/19 15:56:53,110.9,160.5,63.0,0.0
2025/03/19 15:57:05,95.8,126.8,63.0,0.0
2025/03/19 15:57:16,95.5,126.3,63.0,0.0
2025/03/19 15:57:27,106.1,155.0,63.0,0.0
2025/03/19 15:57:38,109.8,157.4,63.0,0.0
2025/03/19 15:57:49,111.0,159.3,63.0,0.0
2025/03/19 15:58:00,97.6,128.6,63.0,0.0
2025/03/19 15:58:11,102.1,135.4,63.0,0.0
2025/03/19 15:58:22,113.5,162.6,63.0,0.0
2025/03/19 15:58:33,110.9,158.9,63.0,0.0
2025/03/19 15:58:44,106.1,154.9,63.0,0.0
2025/03/19 15:58:56,104.8,140.5,63.0,0.0
2025/03/19 15:59:07,104.5,145.8,63.0,0.0
2025/03/19 15:59:18,109.8,157.4,63.0,0.0
2025/03/19 15:59:29,109.1,156.3,63.0,0.0
2025/03/19 15:59:41,103.5,144.8,63.0,0.0
2025/03/19 15:59:52,106.4,146.5,63.0,0.0
2025/03/19 16:00:04,109.5,157.1,63.0,0.0
2025/03/19 16:00:16,111.0,159.2,63.0,0.0
2025/03/19 16:00:27,109.7,157.1,63.0,0.0
2025/03/19 16:00:38,101.8,133.8,63.0,0.0
2025/03/19 16:00:49,101.0,139.4,63.0,0.0
2025/03/19 16:01:00,102.1,135.2,63.0,0.0
2025/03/19 16:01:12,106.2,146.7,63.0,0.0
2025/03/19 16:01:23,97.4,128.8,63.0,0.0
2025/03/19 16:01:34,103.5,144.8,63.0,0.0
2025/03/19 16:01:45,109.8,157.5,63.0,0.0
2025/03/19 16:01:56,98.3,129.2,63.0,0.0
2025/03/19 16:02:07,101.7,133.7,63.0,0.0
2025/03/19 16:02:19,96.7,126.4,63.0,0.0
2025/03/19 16:02:30,109.8,157.6,63.0,0.0
2025/03/19 16:02:41,107.2,147.5,63.0,0.0
2025/03/19 16:02:52,101.3,132.6,63.0,0.0
2025/03/19 16:03:04,108.3,149.7,63.0,0.0
2025/03/19 16:03:15,106.8,146.3,63.0,0.0
2025/03/19 16:03:26,106.0,146.4,63.0,0.0
2025/03/19 16:03:36,115.0,168.4,63.0,0.0
2025/03/19 16:03:49,102.0,133.9,63.0,0.0
2025/03/19 16:04:00,107.0,147.2,63.0,0.0
2025/03/19 16:04:11,105.9,142.7,63.0,0.0
2025/03/19 16:04:23,109.0,156.5,63.0,0.0
2025/03/19 16:04:34,104.4,141.5,63.0,0.0
2025/03/19 16:04:45,109.2,157.2,63.0,0.0
2025/03/19 16:04:55,0.0,0.0,63.0,0.0
2025/03/19 16:05:07,0.0,0.0,63.0,0.0
2025/03/19 16:05:18,0.0,0.0,63.0,0.0
2025/03/19 16:05:30,0.0,0.0,63.0,0.0
2025/03/19 16:05:41,0.0,0.0,63.0,0.0
2025/03/19 16:05:52,0.0,0.0,63.0,0.0
2025/03/19 16:06:04,0.0,0.0,63.0,0.0
2025/03/19 16:06:15,0.0,0.0,63.0,0.0
2025/03/19 16:06:26,0.0,0.0,63.0,0.0
2025/03/19 16:06:37,0.0,0.0,63.0,0.0
2025/03/19 16:06:48,0.0,0.0,63.0,0.0
2025/03/19 16:06:59,0.0,0.0,63.0,0.0
2025/03/19 16:07:10,0.0,0.0,63.0,0.0
2025/03/19 16:07:22,0.0,0.0,63.0,0.0
2025/03/19 16:07:33,0.0,0.0,63.0,0.0
2025/03/19 16:07:44,0.0,0.0,63.0,0.0
2025/03/19 16:07:55,0.0,0.0,63.0,0.0
2025/03/19 16:08:06,0.0,0.0,63.0,0.0
2025/03/19 16:08:17,0.0,0.0,63.0,0.0
2025/03/19 16:08:28,0.0,0.0,63.0,0.0
2025/03/19 16:08:39,0.0,0.0,63.0,0.0
2025/03/19 16:08:50,0.0,0.0,63.0,0.0
2025/03/19 16:09:01,0.0,0.0,63.0,0.0
2025/03/19 16:09:12,0.0,0.0,63.0,0.0
2025/03/19 16:09:23,0.0,0.0,63.0,0.0
2025/03/19 16:09:34,0.0,0.0,63.0,0.0
2025/03/19 16:09:45,0.0,0.0,63.0,0.0
2025/03/19 16:09:56,0.0,0.0,63.0,0.0
2025/03/19 16:10:07,0.0,0.0,63.0,0.0
2025/03/19 16:10:18,0.0,0.0,63.0,0.0
2025/03/19 16:10:29,0.0,0.0,63.0,0.0
2025/03/19 16:10:41,0.0,0.0,63.0,0.0
2025/03/19 16:10:52,0.0,0.0,63.0,0.0
2025/03/19 16:11:03,0.0,0.0,63.0,0.0
2025/03/19 16:11:14,0.0,0.0,63.0,0.0
2025/03/19 16:11:26,0.0,0.0,63.0,0.0
2025/03/19 16:11:37,0.0,0.0,63.0,0.0
2025/03/19 16:11:48,0.0,0.0,63.0,0.0
2025/03/19 16:12:03,0.0,0.0,63.0,0.0
2025/03/19 16:12:14,0.0,0.0,63.0,0.0
2025/03/19 16:12:25,0.0,0.0,63.0,0.0
2025/03/19 16:12:36,0.0,0.0,63.0,0.0
2025/03/19 16:12:47,0.0,0.0,63.0,0.0
2025/03/19 16:12:58,0.0,0.0,63.0,0.0
2025/03/19 16:13:10,0.0,0.0,63.0,0.0
2025/03/19 16:13:21,0.0,0.0,63.0,0.0
2025/03/19 16:13:32,0.0,0.0,63.0,0.0
2025/03/19 16:13:42,0.0,0.0,63.0,0.0
2025/03/19 16:13:54,0.0,0.0,63.0,0.0
2025/03/19 16:14:05,0.0,0.0,63.0,0.0
2025/03/19 16:14:16,0.0,0.0,63.0,0.0
2025/03/19 16:14:27,0.0,0.0,63.0,0.0
2025/03/19 16:14:38,0.0,0.0,63.0,0.0
2025/03/19 16:14:49,0.0,0.0,63.0,0.0
2025/03/19 16:15:00,0.0,0.0,63.0,0.0
2025/03/19 16:15:11,0.0,0.0,63.0,0.0
2025/03/19 16:15:22,0.0,0.0,63.0,0.0
2025/03/19 16:15:33,0.0,0.0,63.0,0.0
2025/03/19 16:15:44,0.0,0.0,63.0,0.0
2025/03/19 16:15:55,0.0,0.0,63.0,0.0
2025/03/19 16:20:23,-1.0,0.0,-1.0,0.0
Date,PT100Mean,PT100STD,IGMean,IGSTD
2025/03/19 16:22:19,62.7,0.8,63.0,0.0
2025/03/19 16:22:31,107.8,147.0,63.0,0.0
2025/03/19 16:22:42,118.7,168.0,63.0,0.0
2025/03/19 16:22:55,118.9,169.4,63.0,0.0
2025/03/19 16:23:06,118.1,168.2,63.0,0.0
2025/03/19 16:23:17,112.3,152.1,63.0,0.0
2025/03/19 16:23:28,105.3,142.5,63.0,0.0
2025/03/19 16:23:40,115.3,161.8,63.0,0.0
2025/03/19 16:23:51,107.4,146.8,63.0,0.0
2025/03/19 16:24:03,114.8,161.6,63.0,0.0
2025/03/19 16:24:13,110.6,158.0,63.0,0.0
2025/03/19 16:24:25,105.2,142.2,63.0,0.0
2025/03/19 16:24:36,104.7,141.3,63.0,0.0
